Date,workoutId,exerciseId,singleSetId,exerciseName,reps,weight,fake_user_id
2021-10-06,p4roT4o0Ag,3GvUTFN8up,mhH6sPHMa8,Calf Raise,8,18.14371637742559,fake_id_582
2021-11-21,FUEyP81nbm,djuvlRHUvb,UPnPME9ada,Dumbbell Rear Delt Raise,11,4.535929094356398,fake_id_538
2021-10-12,2V9I5Kpi3T,3GvUTFN8up,E5myr35zl4,Calf Raise,12,18.14371637742559,fake_id_582
2021-08-31,kMe7ZZPUPN,nNMm3ywt6H,R6kWsGOZtp,Pike Push Up,8,0.0,fake_id_545
2021-08-31,GqUOK8XTzL,WoEeZr6Uwx,GepphKcxX9,Single Arm Lat Pulldown,15,19.27769865101469,fake_id_554
2021-09-14,b18xAq9Gzh,BTmBzxhAmZ,NRsJyIHJ5C,Dumbbell Pullover,14,13.607787283069193,fake_id_524
2021-11-22,0euMaJxuJ4,omtypRFVyt,0oCEFQ6vOK,Power Clean,1,70.0,fake_id_541
2021-03-08,VnWrFlKH1Z,9fptvki4pW,luArF5XvGR,Barbell Hip Thrust,10,22.67964547178199,fake_id_547
2021-04-03,19MBezJ947,r4bOO0fDTv,qHFwzERIKs,Plank,0,0.0,fake_id_548
2021-12-08,IaUlHcsVxs,w5njIJMJHb,LEIpExWv4c,Kettlebell Upright Row,10,24.040424200088907,fake_id_570
2021-12-03,MRlEby4atN,243X43p1XP,PBvQXK3YVO,Seated Leg Curl,10,38.55539730202938,fake_id_570
2021-02-19,o71kbdC52a,w5njIJMJHb,vgkHoVaz20,Kettlebell Upright Row,10,24.040424200088907,fake_id_567
2021-11-30,TU0bdpf6ty,uHBREgyju0,OpSvqojOqC,Step Up,8,0.0,fake_id_548
2021-06-22,VP87c7GHQJ,ACSgVaipTW,vD2wm8IIEF,Dumbbell Squeeze Press,11,5.669911367945497,fake_id_546
2021-12-27,LtPlgXWNoC,djuvlRHUvb,iw5WSveyRl,Dumbbell Rear Delt Raise,14,9.071858188712795,fake_id_568
2021-12-17,cVcb0hnrFS,dOrcZrFXST,hqnP1wfKtM,Handle Band Pec Fly,8,0.0,fake_id_524
2021-10-26,jpOZoKrvcK,DhkjvJNsNR,ae1Vgs2GZI,Sit Up,12,0.0,fake_id_541
2021-02-18,Ttz1dYyAdH,58REE5sJU1,4zMPtjVimX,Russian Twist,15,2.267964547178199,fake_id_531
2021-08-07,mfef0qm4MO,G1mxtZtEs5,llMJ0ig7od,Back Squat,10,40.0,fake_id_579
2021-01-19,bWPrUND6xd,R1M0DI9wui,grBfwODrb8,Standing Hip Flexor Stretch,8,0.0,fake_id_529
2021-09-07,Rv7Cq69jTS,otjt26R0oL,u3QXYLyg3n,Barbell Shoulder Press,10,31.75150366049478,fake_id_576
2021-02-22,Lk68DeketH,EAjKaB5zWy,zmra2TAEUA,Dumbbell Kickbacks,6,4.535929094356398,fake_id_570
2021-01-11,5DzJVcClle,wNarovWdLy,9pqutwdqge,Cable Crunch,15,54.43114913227677,fake_id_585
2021-06-28,h1M1wygx24,ACSgVaipTW,3yclr3v1lN,Dumbbell Squeeze Press,12,17.00973410383649,fake_id_550
2021-11-12,AqdGnvnOyM,DhkjvJNsNR,aMh1xQtP1N,Sit Up,10,0.0,fake_id_586
2021-03-10,LITr82gVP1,dFycDkJyHe,Cg0A9eEl06,Dumbbell Shoulder Raise,12,6.8038936415345965,fake_id_531
2021-03-10,olU6uVCnVS,1mSqEHZVVv,pAqlBKmLsi,Machine Reverse Fly,10,9.071858188712795,fake_id_564
2021-04-02,kjxDsUf9iT,xPS7RzoOGm,a3EcuOWDwJ,Bent Over Barbell Row,10,43.091326396385774,fake_id_543
2021-03-19,17b6FKiD3j,w5njIJMJHb,aiTP3OSL4d,Kettlebell Upright Row,14,20.41168092460379,fake_id_556
2021-08-04,qro5uwqCCb,G1mxtZtEs5,B6NT8wTkN7,Back Squat,5,120.20212100044454,fake_id_576
2021-07-27,YsWdhAaMqM,omtypRFVyt,zdDp1J30N1,Power Clean,1,60.0,fake_id_541
2021-02-11,YDBYYsmlCV,r4bOO0fDTv,4OGH3H2C1i,Plank,0,0.0,fake_id_537
2021-04-25,x9WCM23GwC,243X43p1XP,yvoHIr9ZxJ,Seated Leg Curl,10,36.28743275485118,fake_id_583
2021-09-23,PfK7d6EgqN,qfkBJ4A5eQ,ygfNHN0OoK,Dead Bug,8,0.0,fake_id_524
2021-04-04,GmyHjtankP,AF7Qq7XK2r,J3fqiFCRMb,Air Squats,50,0.0,fake_id_567
2021-06-10,FawnA99H9H,G1mxtZtEs5,th44TDUyzV,Back Squat,12,61.235042773811365,fake_id_528
2021-01-11,g0jb65txAQ,xPS7RzoOGm,xZk68ixk6u,Bent Over Barbell Row,22,13.607787283069193,fake_id_547
2021-08-03,elpAopUhFB,DhkjvJNsNR,fxTx14Qykr,Sit Up,20,0.0,fake_id_584
2021-06-08,0Hl4DQQ6yu,7wof3tzAVY,TIV88CF6VE,Smith Machine Stiff-Legged Deadlift,15,24.947610018960187,fake_id_524
2021-11-12,CM41drYiel,UQBXLgsfXN,UZqDyeTbCn,Dumbbell Shrug,10,6.8038936415345965,fake_id_546
2021-08-20,jKS9B7pmxD,243X43p1XP,5ZFCNKyz4s,Seated Leg Curl,8,25.0,fake_id_579
2021-12-11,RbgCYwbX2i,EAjKaB5zWy,6PnbgROSzA,Dumbbell Kickbacks,15,4.535929094356398,fake_id_558
2021-08-26,F59NybDBoT,58REE5sJU1,Xaq7yK0ZCc,Russian Twist,12,5.443114913227677,fake_id_528
2021-02-26,rl3JsOI3CM,Gx6Z2fevPD,tcvjF9nEpZ,Incline Dumbbell Row,10,18.14371637742559,fake_id_547
2021-01-09,fRbyWDbI80,zJlvUiMLou,TkSWhNHrKK,Barbell Incline Bench Press,10,43.091326396385774,fake_id_587
2021-08-05,CgAdGOBVRQ,DhkjvJNsNR,P6zTSgw1DQ,Sit Up,11,0.0,fake_id_545
2021-12-23,EPgCWlCGGa,omtypRFVyt,JHKiaEnJqp,Power Clean,3,52.16318458509857,fake_id_545
2021-09-08,F34oSejIAr,G1mxtZtEs5,XMyqLeteuX,Back Squat,8,61.235042773811365,fake_id_555
2021-11-16,ILPa7pT9z6,Gx6Z2fevPD,DVkh8XgVNp,Incline Dumbbell Row,10,7.937875915123695,fake_id_546
2021-10-31,6FsW49Wfpx,s5tzCNPRXw,43bJgX46Qi,Lunge Jump,15,0.0,fake_id_576
2021-08-03,gbSFnMPyp0,G1mxtZtEs5,suD0Y0yY5r,Back Squat,10,92.98654643430615,fake_id_536
2021-08-05,ctbz5549RG,erjFOF21dc,DTd6iqS7jC,Reverse Barbell Curl,12,22.67964547178199,fake_id_529
2021-09-10,u997SnQadC,9q2Cdgm0FM,niYqxfriBe,Machine Leg Press,10,106.59433371737533,fake_id_555
2021-12-26,vDnaBkekpH,N6zu9IJNBz,d2TCwOghuO,Leg Raise,18,0.0,fake_id_532
2021-04-20,nJBVlbWrRu,nNMm3ywt6H,8xRkjshDNZ,Pike Push Up,9,0.0,fake_id_570
2021-12-02,NV1vnsPScO,dFycDkJyHe,Ka3XSHdzN2,Dumbbell Shoulder Raise,18,6.8038936415345965,fake_id_524
2021-10-09,B9I3dSD6Lq,y2Gg0PEzd8,p1zMYqUuKV,Preacher Curl,10,20.0,fake_id_541
2021-09-08,HUhWTnuNM0,pM3aRwuufC,UQ1O14nJQd,Stability Ball Hyperextension,15,0.0,fake_id_535
2021-03-08,H96ajJYMzl,uHBREgyju0,kvt3rdxkzy,Step Up,15,0.0,fake_id_547
2021-12-12,tBTk8PWgwn,ACSgVaipTW,xX8foJFivQ,Dumbbell Squeeze Press,15,11.339822735890994,fake_id_532
2021-11-01,nwExazzFli,G1mxtZtEs5,P1xfxg8Mqe,Back Squat,3,60.0,fake_id_541
2021-06-11,I54mSxX4LT,9VQ4n2PTFW,Lev7mEsRRI,Landmine Press,10,11.339822735890994,fake_id_531
2021-04-29,kW2ayhHioj,EAjKaB5zWy,03bqEsnjnx,Dumbbell Kickbacks,22,2.267964547178199,fake_id_557
2021-06-28,rzMhaqTYWJ,1mSqEHZVVv,0qcZlCL9r4,Machine Reverse Fly,10,27.215574566138386,fake_id_548
2021-05-04,Ic6wa9qBxC,KVt5QRq9Hx,wxR86aHflf,Side Laterals to Front Raise,9,6.8038936415345965,fake_id_563
2021-01-19,a9BF4JvtA8,zJlvUiMLou,coOgUpGf6n,Barbell Incline Bench Press,6,83.91468824559335,fake_id_553
2021-10-30,PGumQHJ7xW,UThEK7cf4f,MQREgntHwF,Machine Fly,10,65.77097186816776,fake_id_529
2021-03-13,yzgkeRcxqd,j9nla5kTfn,gBrJZxgwPn,Kettlebell Hang Clean,11,4.535929094356398,fake_id_547
2021-08-21,jFL2f19jLs,wNarovWdLy,3pGsYQ7xeY,Cable Crunch,15,38.55539730202938,fake_id_545
2021-06-06,OmgYqQV2sV,G1mxtZtEs5,aCuhfoFJuH,Back Squat,6,120.20212100044454,fake_id_576
2021-11-18,CuHJyL3qu9,QFhUumXlvb,Spr60au7NV,Reverse Grip Barbell Bent Over Row,8,29.483539113316585,fake_id_553
2021-03-04,MRkb5UVQj7,qfkBJ4A5eQ,ehP17uovKS,Dead Bug,10,0.0,fake_id_560
2021-12-28,4D8VEEmkeo,Yw1aA3soIp,ZYClfmWg7y,Dumbbell Sumo Squat,14,11.339822735890994,fake_id_557
2021-08-20,jKS9B7pmxD,243X43p1XP,uf2V9lPKUC,Seated Leg Curl,8,25.0,fake_id_579
2021-07-10,Dvhqxs7xUM,G1mxtZtEs5,tzjFDCy8GM,Back Squat,3,60.0,fake_id_541
2021-06-24,wLD0aXZPkd,4IMiKZHvCG,oJfZfCMgZn,Shotgun Row,8,27.215574566138386,fake_id_548
2021-07-25,UYwx8mIuY6,G1mxtZtEs5,hIVkyVbXEK,Back Squat,5,45.35929094356398,fake_id_577
2021-09-28,NkD9YE5fHt,otjt26R0oL,hSEt6pADz0,Barbell Shoulder Press,8,47.62725549074217,fake_id_537
2021-04-22,TIkhdkAUW1,BN1DjSE1Zi,c8K3tedRiM,Romanian Deadlift,6,52.16318458509857,fake_id_536
2021-06-07,QwShMX7Hck,DdtF1OFcuQ,u27vJGQPQM,Tricep Push Up,10,0.0,fake_id_529
2021-12-17,hPfGdOsW4q,DdtF1OFcuQ,TTYOcSipvE,Tricep Push Up,7,0.0,fake_id_560
2021-01-31,fzLO4vinGI,ewEcdHovom,EEjvGQSKkr,Hanging Leg Raise,5,0.0,fake_id_541
2021-01-20,FpWOQOFhA1,EAjKaB5zWy,NMsna4Nh5J,Dumbbell Kickbacks,13,3.628743275485118,fake_id_542
2021-11-13,7w13RHLZsz,G1mxtZtEs5,OfXNx3r0BB,Back Squat,3,60.0,fake_id_541
2021-04-02,gsnqBYvQ2Q,KVt5QRq9Hx,KVDkGiH1cA,Side Laterals to Front Raise,8,9.071858188712795,fake_id_563
2021-01-26,itWyLGEQUZ,ACSgVaipTW,rWmjqWdLff,Dumbbell Squeeze Press,19,13.607787283069193,fake_id_565
2021-07-27,pmUqdyGvAr,58REE5sJU1,O5LNjROZJO,Russian Twist,18,11.339822735890994,fake_id_537
2021-02-25,tyx4Ogn6mx,xPS7RzoOGm,7T5ct2gsmm,Bent Over Barbell Row,15,43.091326396385774,fake_id_556
2021-03-14,A3Hu9IoOG7,AF7Qq7XK2r,dydE0lYZx1,Air Squats,10,0.0,fake_id_527
2021-05-24,7zQW9S5dgB,DhkjvJNsNR,qboqKgfYv3,Sit Up,11,0.0,fake_id_524
2021-10-15,9rZFwoSNEw,AF7Qq7XK2r,gMkHDh2JlY,Air Squats,10,0.0,fake_id_534
2021-08-10,SuGpLdlO2q,mIMgSxPI0T,O3AZsmLGen,Toes to Bar,11,0.0,fake_id_541
2021-11-02,qnuq5vblU2,tTFy5YOe7N,1gL4wkIgj4,Single Arm Overhead Press,5,20.41168092460379,fake_id_543
2021-04-29,85veutJHD1,r4bOO0fDTv,zkFv8F13fd,Plank,0,0.0,fake_id_567
2021-04-03,Puw0tx2AIA,UQBXLgsfXN,A2cGjbn5Xe,Dumbbell Shrug,8,20.41168092460379,fake_id_528
2021-08-26,n6wh3LVuBh,s5tzCNPRXw,QwPhaGm2Cd,Lunge Jump,9,0.0,fake_id_537
2021-12-15,0jjkHOULVU,AkKyo5MAvA,nqJiMJsxi6,Kettlebell Front Squat,10,11.339822735890994,fake_id_533
2021-03-17,DsIEMmkhFp,ACSgVaipTW,f1mA11wHDA,Dumbbell Squeeze Press,8,29.937132022752223,fake_id_567
2021-05-07,wgFRqR4PUq,ACSgVaipTW,dw6tOORWBw,Dumbbell Squeeze Press,8,15.87575183024739,fake_id_589
2021-04-29,oZbOEpwDnq,UQBXLgsfXN,wEC1h9eyp9,Dumbbell Shrug,14,30.617521386905683,fake_id_550
2021-09-30,1TOihcrE6u,k4ivWt2zuv,GNE7v16s0E,Barbell Glute Bridge,8,77.11079460405875,fake_id_568
2021-04-17,W0fY1CLjvL,C4tOdXyE0R,IB7Xw61zCr,Cable Hip Abduction,10,75.0,fake_id_575
2021-10-12,oAvM9PhrSq,gALxFFZcI4,aShS3GD7w7,Dumbbell Decline Bench Press,8,15.87575183024739,fake_id_557
2021-11-30,1HfdBDSpda,Yw1aA3soIp,3A8Gh2u4k1,Dumbbell Sumo Squat,6,7.0,fake_id_560
2021-12-23,vbWT2ak6a8,uHBREgyju0,c3yzUKKmD8,Step Up,8,0.0,fake_id_560
2021-03-14,yzwPOdPkXr,uHBREgyju0,s0elUi164B,Step Up,8,0.0,fake_id_557
2021-02-10,479QZPvteL,1mSqEHZVVv,0Adnn4yrQr,Machine Reverse Fly,13,9.071858188712795,fake_id_564
2021-01-14,SBvmEk0sEQ,9VAkz3bNl4,EOWlIpUbkJ,Decline Push Up,21,0.0,fake_id_563
2021-11-03,mgOqDhuTXz,k4ivWt2zuv,atjMDXTXJl,Barbell Glute Bridge,5,20.41168092460379,fake_id_598
2021-10-28,nkJrYZNHs2,Gx6Z2fevPD,bNyo2oA8c5,Incline Dumbbell Row,5,22.67964547178199,fake_id_568
2021-12-13,Bmk7Nd1EPf,58REE5sJU1,Zn5XB0TfVs,Russian Twist,10,11.339822735890994,fake_id_570
2021-05-07,zE98WBxJGr,1sQqqUqJyp,xcDtESb7wf,Frog Pump,25,0.0,fake_id_540
2021-06-14,L2FL3YFUBh,AF7Qq7XK2r,Eh3cFjqtLw,Air Squats,10,0.0,fake_id_578
2021-11-19,ld1TMzBZyj,r4bOO0fDTv,I4iJYIKqKM,Plank,0,0.0,fake_id_557
2021-02-06,Q7ZiAqUDEj,aIzmfLklht,iaICPI3U43,Dumbbell Step Up,9,5.669911367945497,fake_id_547
2021-02-05,sd3NU57Po5,djuvlRHUvb,4VHXIWUXWb,Dumbbell Rear Delt Raise,5,4.535929094356398,fake_id_569
2021-01-27,FVHNu1Jj0k,DhkjvJNsNR,xXrukdPAM0,Sit Up,11,0.0,fake_id_547
2021-05-18,772uZhnqFN,06kzIMnTzR,kPcNUDkIhj,Oblique Crunch,19,0.0,fake_id_532
2021-09-29,ya77fP1q9T,zJlvUiMLou,LwwgkjXONT,Barbell Incline Bench Press,8,97.52247552866254,fake_id_537
2021-07-08,ryoZnq9JUJ,UThEK7cf4f,xWrdhQfm2U,Machine Fly,15,43.091326396385774,fake_id_559
2021-01-19,4SJJ0aUwjT,uHBREgyju0,gTb3BDAfu1,Step Up,10,0.0,fake_id_532
2021-03-22,zuCro8l7Ax,otjt26R0oL,ddA1YINPx0,Barbell Shoulder Press,8,34.01946820767298,fake_id_528
2021-01-26,hTTV0wRWGn,Gx6Z2fevPD,uWxCxRPmkK,Incline Dumbbell Row,12,15.87575183024739,fake_id_532
2021-05-22,JjzMbYCehA,EAjKaB5zWy,Qzu7Fyb6fZ,Dumbbell Kickbacks,8,7.937875915123695,fake_id_577
2021-10-13,Ppbzz1SFjF,HpJxPvuCBP,L8opNKRJAn,Dumbbell Clean,11,10.205840462301895,fake_id_529
2021-03-01,NIHzHuD2qm,BTmBzxhAmZ,yoPzmtEKtp,Dumbbell Pullover,7,17.00973410383649,fake_id_593
2021-02-27,7DMdVSSAzC,r4bOO0fDTv,5SccbAeSuy,Plank,0,0.0,fake_id_567
2021-03-19,SmzulmlS4Z,ewEcdHovom,uxHSVQ6tiG,Hanging Leg Raise,20,0.0,fake_id_589
2021-10-27,CGSiOW32Hb,AF7Qq7XK2r,tWTIySMmFe,Air Squats,8,0.0,fake_id_524
2021-09-13,wl1LKfQ2HO,9VAkz3bNl4,xydLkiGge1,Decline Push Up,16,0.0,fake_id_545
2021-11-23,6JluRaEjfD,DdtF1OFcuQ,c6ogbbt6Hl,Tricep Push Up,13,0.0,fake_id_548
2021-08-12,ZKlpSxCY09,1sQqqUqJyp,o2B5dUN4Bv,Frog Pump,8,0.0,fake_id_529
2021-03-02,xGBSZyhaZG,aIzmfLklht,JLVfAlbBCx,Dumbbell Step Up,9,5.669911367945497,fake_id_547
2021-11-08,Uf3nHj59RG,UThEK7cf4f,LkPx1hMR7f,Machine Fly,14,36.28743275485118,fake_id_561
2021-08-25,N1XuuuJVCk,BN1DjSE1Zi,nMx4pPoJD1,Romanian Deadlift,10,31.75150366049478,fake_id_538
2021-12-30,9BOYfrOau9,G1mxtZtEs5,MBr1f7mzmT,Back Squat,8,70.30690096252415,fake_id_528
2021-07-20,tbYPSpebDb,r4bOO0fDTv,v89XvqD5fH,Plank,0,0.0,fake_id_537
2021-10-08,nGim03f2eu,243X43p1XP,4rS4zwfRjq,Seated Leg Curl,15,45.35929094356398,fake_id_553
2021-03-14,NVHRUCbSIy,UQBXLgsfXN,banitNOHHV,Dumbbell Shrug,15,20.41168092460379,fake_id_589
2021-06-05,dPeauY8PRm,Gx6Z2fevPD,VE044s6a0K,Incline Dumbbell Row,12,10.0,fake_id_575
2021-02-16,zaiB8MwCA9,UThEK7cf4f,nMlJFsdPGi,Machine Fly,10,22.67964547178199,fake_id_580
2021-09-20,wplDY2tPxj,G1mxtZtEs5,sl4smENGcB,Back Squat,8,106.59433371737533,fake_id_568
2021-03-18,PrWvq5kkCU,9VAkz3bNl4,QP6mJ6edd3,Decline Push Up,10,0.0,fake_id_531
2021-09-24,uLvA1wA0AA,wNImc4b4MY,MwQNHZzcDp,Leg Curl,12,36.28743275485118,fake_id_536
2021-12-24,PDPgUra3C7,wNarovWdLy,VnNMyDDwlN,Cable Crunch,12,20.41168092460379,fake_id_562
2021-05-13,NRGHXkPXWN,3GvUTFN8up,dR6lIffQRU,Calf Raise,15,0.0,fake_id_582
2021-11-09,Rfqwfkecu2,4IMiKZHvCG,eGmD1tZfkm,Shotgun Row,12,14.741769556658292,fake_id_554
2021-07-29,5VI8F9e7Pi,BN1DjSE1Zi,ZqBLobAMGD,Romanian Deadlift,12,30.0,fake_id_584
2021-04-20,djh0GJ5OiU,4IMiKZHvCG,BLAODUqIyq,Shotgun Row,6,38.55539730202938,fake_id_537
2021-11-02,TYlg6ofST8,y2Gg0PEzd8,LcrUCoEdSa,Preacher Curl,8,20.41168092460379,fake_id_527
2021-10-20,JgOrtITztE,r4bOO0fDTv,QnMgJ963DD,Plank,0,0.0,fake_id_526
2021-02-27,bqZqspb7px,HpJxPvuCBP,uOfJWhL1gM,Dumbbell Clean,17,6.8038936415345965,fake_id_558
2021-06-29,ngMqFMasy5,G1mxtZtEs5,Nw2utmUQLt,Back Squat,2,92.98654643430615,fake_id_543
2021-09-09,cZF7XoiGgW,N6zu9IJNBz,flRLym131N,Leg Raise,10,0.0,fake_id_528
2021-02-28,X40E5oHog3,xPS7RzoOGm,qvRvYoEipl,Bent Over Barbell Row,8,49.895220037920375,fake_id_527
2021-09-13,i6TMJAB7Ex,zJlvUiMLou,WJWfGEC58A,Barbell Incline Bench Press,10,43.091326396385774,fake_id_555
2021-08-25,pS9tnSolIh,9q2Cdgm0FM,QDLIyW59Ol,Machine Leg Press,14,60.0,fake_id_584
2021-06-05,yeuNRIxA2M,otjt26R0oL,AnzJFbOIau,Barbell Shoulder Press,10,24.947610018960187,fake_id_531
2021-12-15,UncPH8O54R,7wof3tzAVY,qhKOTFcz63,Smith Machine Stiff-Legged Deadlift,12,47.62725549074217,fake_id_547
2021-05-26,F7Sz3bSetK,DhkjvJNsNR,TUillZX0iI,Sit Up,12,0.0,fake_id_531
2021-04-28,8Tpt53j1Oi,dFycDkJyHe,6j6JLgqLwC,Dumbbell Shoulder Raise,12,6.5,fake_id_548
2021-05-16,HNUYAbV7ba,pM3aRwuufC,9Pe2ZYjY2u,Stability Ball Hyperextension,10,0.0,fake_id_557
2021-11-03,FHREKaryy3,xPS7RzoOGm,J5pvP8gNKh,Bent Over Barbell Row,6,22.67964547178199,fake_id_577
2021-01-02,Xu4PTiBDCV,G1mxtZtEs5,Xm2SOJBfyf,Back Squat,10,54.43114913227677,fake_id_527
2021-10-11,HE0BHtF9ci,4IMiKZHvCG,MNLpDjEa0S,Shotgun Row,8,18.14371637742559,fake_id_532
2021-12-07,UzmElQ2r6H,djuvlRHUvb,qAIrGt4GD1,Dumbbell Rear Delt Raise,12,9.071858188712795,fake_id_564
2021-09-17,kkNeUoVfvN,djuvlRHUvb,RWUEf0YiRW,Dumbbell Rear Delt Raise,8,20.41168092460379,fake_id_545
2021-02-18,h16LrADoGw,w5njIJMJHb,1EJEJWaJHP,Kettlebell Upright Row,10,24.040424200088907,fake_id_567
2021-03-04,axbtaVBI00,dFycDkJyHe,ybX7NUEBhs,Dumbbell Shoulder Raise,11,6.8038936415345965,fake_id_531
2021-01-08,JGLE3FRdv2,6wga8VycHO,uAIgDwa9SK,Clean Deadlift,8,61.235042773811365,fake_id_556
2021-12-27,QdE2SNtAPm,zJlvUiMLou,KwMKQ4AZNv,Barbell Incline Bench Press,6,92.98654643430615,fake_id_537
2021-04-27,vlLLDIYCKv,dFycDkJyHe,aF4tQt0nCm,Dumbbell Shoulder Raise,8,9.071858188712795,fake_id_540
2021-04-01,EnDJSOhmRj,N6zu9IJNBz,8OxLGKArtT,Leg Raise,20,0.0,fake_id_548
2021-09-16,fujpyvTKIk,DhkjvJNsNR,2E4gdMHUL7,Sit Up,15,11.339822735890994,fake_id_550
2021-04-13,zGWSgFSV6r,fxXbcxfkLt,WCpldIACNf,Exercise Ball Crunch,10,0.0,fake_id_565
2021-08-04,0ZQpebin1R,UQBXLgsfXN,wSRuGQATYj,Dumbbell Shrug,6,24.947610018960187,fake_id_555
2021-07-06,zfq9V6u8ZR,58REE5sJU1,yDB6IBZHJG,Russian Twist,15,9.071858188712795,fake_id_582
2021-09-13,66JCvVIvEz,243X43p1XP,5cuh6THK85,Seated Leg Curl,10,38.55539730202938,fake_id_551
2021-09-20,359KXIWxQZ,DdtF1OFcuQ,sAt9UTHgmF,Tricep Push Up,5,0.0,fake_id_569
2021-05-20,V4qNLBLKaR,9fptvki4pW,m8aKgkqh64,Barbell Hip Thrust,8,43.091326396385774,fake_id_528
2021-01-25,ogGbya1bZI,dFycDkJyHe,CESlPap2Yb,Dumbbell Shoulder Raise,8,7.5,fake_id_548
2021-07-19,ImD3vEwvFD,G1mxtZtEs5,YtXGhdoOV7,Back Squat,5,120.20212100044454,fake_id_576
2021-12-13,al1u5feWUe,DhkjvJNsNR,NWBwgR2TnG,Sit Up,8,0.0,fake_id_539
2021-07-16,032Ns50mhH,otjt26R0oL,8dNa4yDjKS,Barbell Shoulder Press,8,52.16318458509857,fake_id_553
2021-01-07,pB9ryiHWfq,UThEK7cf4f,l4MOTczTHv,Machine Fly,12,45.35929094356398,fake_id_559
2021-12-14,f5OSBz8Myn,aIzmfLklht,GcmBOeGCFJ,Dumbbell Step Up,10,9.071858188712795,fake_id_557
2021-04-27,YQgdouVGNy,HggeHLeipS,Hcf8pJGRjf,Cable Double Bicep Curl,6,20.41168092460379,fake_id_528
2021-07-20,EnkysHgK7h,qfkBJ4A5eQ,rDDM27KDvB,Dead Bug,11,0.0,fake_id_540
2021-02-10,3KlI8G7WCE,y2Gg0PEzd8,GRdOyPo9rL,Preacher Curl,22,4.535929094356398,fake_id_537
2021-12-15,0jjkHOULVU,SGoBKeSD4r,HVEKjkrdUZ,TRX Single Leg Squat,10,0.0,fake_id_533
2021-10-11,3EHZkWtNLb,zJlvUiMLou,AAUCh09Lfj,Barbell Incline Bench Press,10,61.235042773811365,fake_id_536
2021-04-06,TlYg3SSJ1C,zJlvUiMLou,bbCxX4E9Pa,Barbell Incline Bench Press,7,47.62725549074217,fake_id_536
2021-09-30,A5ZcQuwxF4,BN1DjSE1Zi,lGvXURSX36,Romanian Deadlift,12,31.75150366049478,fake_id_529
2021-01-29,NyBcydAE0c,ewEcdHovom,fc73AwNQfa,Hanging Leg Raise,20,0.0,fake_id_561
2021-08-20,hkwBzzJAgP,EAjKaB5zWy,frE4A612js,Dumbbell Kickbacks,12,11.339822735890994,fake_id_562
2021-04-28,2mXrZdfNoM,k4ivWt2zuv,wHtmwpaw11,Barbell Glute Bridge,15,43.091326396385774,fake_id_531
2021-10-23,UCbyfqQ4Gq,UQBXLgsfXN,XSlmQthVxn,Dumbbell Shrug,10,24.947610018960187,fake_id_526
2021-10-18,z83LZTANNO,AF7Qq7XK2r,gwglPwkNhf,Air Squats,7,0.0,fake_id_566
2021-05-28,LdIZ8P78DS,HggeHLeipS,liU2jreNh6,Cable Double Bicep Curl,8,20.41168092460379,fake_id_545
2021-06-20,BNAkCNIkgm,pM3aRwuufC,AP6SSOxsW0,Stability Ball Hyperextension,9,0.0,fake_id_575
2021-02-19,3B4RV4UI3n,xPS7RzoOGm,XUD5F9kfqq,Bent Over Barbell Row,10,43.091326396385774,fake_id_543
2021-11-11,6DSGKoRZxL,Yw1aA3soIp,toy3Y4c92S,Dumbbell Sumo Squat,7,9.071858188712795,fake_id_546
2021-03-16,pzr20MTRXK,r4bOO0fDTv,jMaJ1HLY07,Plank,0,0.0,fake_id_567
2021-11-25,KNXNCc2DzL,243X43p1XP,yW4IBvDF35,Seated Leg Curl,10,58.96707822663317,fake_id_568
2021-06-15,0rWLPH3c1K,516XLLabVp,4QY1yFh2CC,Scapular Pull Up,8,0.0,fake_id_529
2021-03-08,8i6IX3Bmga,BTmBzxhAmZ,dVMPdUMhcA,Dumbbell Pullover,16,11.339822735890994,fake_id_531
2021-10-08,Ce2d2elCM3,xPS7RzoOGm,X8wJvT9Y4m,Bent Over Barbell Row,15,20.41168092460379,fake_id_547
2021-02-28,fj7DyJjVij,AF7Qq7XK2r,abYRlVwE0A,Air Squats,25,0.0,fake_id_567
2021-03-24,nND4cdRslA,omtypRFVyt,BcwIJyYvdu,Power Clean,1,70.30690096252415,fake_id_553
2021-10-07,rUrIA1aIPy,243X43p1XP,CS6x9wccN7,Seated Leg Curl,15,27.215574566138386,fake_id_526
2021-01-27,qrU2TajCqn,N6zu9IJNBz,pBaS1WkxeE,Leg Raise,13,0.0,fake_id_560
2021-11-17,HCGBXE3P2r,9ykyHFs36M,yL02yCrTEm,Clean,1,75.0,fake_id_541
2021-11-05,hH7vqFLyTY,dFycDkJyHe,7DvDRMNt0O,Dumbbell Shoulder Raise,6,5.669911367945497,fake_id_538
2021-05-24,x0qPhMEWHM,XlazCsjHwn,yhgVs3Y5HV,Hang Snatch,1,47.5,fake_id_541
2021-10-02,TSqkZGWvUK,58REE5sJU1,pEWonIjHTd,Russian Twist,15,11.339822735890994,fake_id_555
2021-03-25,97uItAko2x,xPS7RzoOGm,DsC5k0ogCm,Bent Over Barbell Row,8,63.50300732098956,fake_id_537
2021-04-28,4RYaDW657f,AF7Qq7XK2r,uJhwQZPGH7,Air Squats,14,0.0,fake_id_570
2021-06-10,5k4b4OND7h,guHWefrd4A,ock89cj18l,Torture Twist,12,22.67964547178199,fake_id_539
